  0.22933318E+01  0.30000000E+02    291443         0         0         0         0         0
  0.30017490E+01  0.30000000E+02    291443         0         0         0         0         0
  0.40658130E+01  0.30000000E+02    291443         0         0         0         0         0
  0.51318858E+01  0.30000000E+02    291443         0         0         0         0         0
  0.60774675E+01  0.30000000E+02    291443         0         0         0         0         0
  0.70048551E+01  0.30000000E+02    291443         0         0         0         0         0
  0.80043998E+01  0.30000000E+02    291443         0         0         0         2        34
  0.90001388E+01  0.30000000E+02    291443         0         0         0       188       314
  0.10000357E+02  0.30000000E+02    291443         0         0         0       455      1243
  0.11000091E+02  0.30000000E+02    291443         0         0       135       712      2930
  0.12000018E+02  0.30000000E+02    291443         0         0       843      1322      5296
  0.13000003E+02  0.30000000E+02    291443         0         0      2366      2300      9337
  0.14000003E+02  0.30000000E+02    291443         0         9      5151      4166     17107
  0.15000019E+02  0.30000000E+02    291443         0        25      9149      6941     29568
  0.16000005E+02  0.30000000E+02    291443         0        73     15444     10810     49921
  0.17000003E+02  0.30000000E+02    291443         0       190     25004     17216     83595
  0.18000001E+02  0.30000000E+02    291443         0       377     42398     27975    138119
  0.19000002E+02  0.30000000E+02    291443         0       814     72699     45068    228340
  0.20000001E+02  0.30000000E+02    291443         0      1599    122991     73483    379576
  0.21000002E+02  0.30000000E+02    291443         0      2966    213949    121894    609594
  0.22000002E+02  0.30000000E+02    291443         0      5378    356924    197213    917103
  0.23000001E+02  0.30000000E+02    291443         0      8858    550509    298513   1292778
  0.24000001E+02  0.30000000E+02    291443         0     13519    790793    419289   1719499
  0.25000001E+02  0.30000000E+02    291443         0     19610   1065739    555201   2173993
  0.26000001E+02  0.30000000E+02    291443         2     26531   1362823    697358   2649869
  0.27000001E+02  0.30000000E+02    291443         4     34322   1678233    849993   3135861
  0.28000001E+02  0.30000000E+02    291443         9     41956   2000142   1001609   3615808
  0.29000001E+02  0.30000000E+02    291443        12     50820   2321380   1157513   4103006
  0.30000001E+02  0.30000000E+02    291443        15     60322   2638095   1312235   4583147
  0.31000001E+02  0.30000000E+02    291443        22     68156   2947823   1458332   5052132
  0.32000001E+02  0.30000000E+02    291443        28     75834   3250770   1607645   5517481
  0.33000001E+02  0.30000000E+02    291443        35     84016   3544553   1747636   5967173
  0.34000001E+02  0.30000000E+02    291443        43     91926   3823363   1886490   6402629
  0.35000001E+02  0.30000000E+02    291443        50     99761   4095883   2019759   6819230
  0.36000001E+02  0.30000000E+02    291443        62    106401   4358282   2141206   7219464
  0.37000001E+02  0.30000000E+02    291443        73    113256   4616362   2259603   7599741
  0.38000001E+02  0.30000000E+02    291443        83    120992   4858750   2372758   7962426
  0.39000001E+02  0.30000000E+02    291443        90    129139   5093400   2483587   8304140
  0.40000001E+02  0.30000000E+02    291443        99    135594   5316712   2589189   8628607
  0.41000001E+02  0.30000000E+02    291443       110    141006   5524429   2681006   8934180
  0.42000001E+02  0.30000000E+02    291443       126    144651   5715716   2763315   9213627
  0.43000001E+02  0.30000000E+02    291443       136    151436   5905198   2854917   9476890
  0.44000001E+02  0.30000000E+02    291443       147    155868   6070742   2933733   9719750
  0.45000001E+02  0.30000000E+02    291443       165    159938   6228341   2999886   9944768
  0.46000001E+02  0.30000000E+02    291443       182    163977   6381075   3070494  10162762
  0.47000001E+02  0.30000000E+02    291443       199    168289   6531404   3140448  10372776
  0.48000001E+02  0.30000000E+02    291443       212    172600   6668502   3210034  10571739
  0.49000001E+02  0.30000000E+02    291443       230    175502   6794606   3265442  10753901
  0.50000001E+02  0.30000000E+02    291443       247    178482   6908169   3321865  10926399
  0.51000001E+02  0.30000000E+02    291443       264    181642   7008898   3371951  11077708
  0.52000001E+02  0.30000000E+02    291443       280    185480   7103038   3422282  11217606
  0.53000001E+02  0.30000000E+02    291443       297    188431   7199974   3467405  11343397
  0.54000001E+02  0.30000000E+02    291443       318    190153   7286159   3504522  11463949
  0.55000001E+02  0.30000000E+02    291443       338    192344   7364602   3537961  11572434
  0.56000001E+02  0.30000000E+02    291443       357    194380   7448582   3574174  11676801
  0.57000001E+02  0.30000000E+02    291443       374    196406   7516966   3606121  11772298
  0.58000001E+02  0.30000000E+02    291443       395    197782   7575220   3627109  11860376
  0.59000001E+02  0.30000000E+02    291443       417    198707   7627321   3650465  11942078
  0.60000001E+02  0.30000000E+02    291443       438    202096   7678276   3680782  12019481
  0.61000001E+02  0.30000000E+02    291443       456    203819   7724793   3711433  12091493
  0.62000001E+02  0.30000000E+02    291443       469    206196   7760515   3743470  12164789
  0.63000001E+02  0.30000000E+02    291443       494    206097   7802920   3752011  12224933
  0.64000001E+02  0.30000000E+02    291443       508    208425   7843585   3781912  12297434
  0.65000001E+02  0.30000000E+02    291443       528    208570   7877506   3796100  12345072
  0.66000001E+02  0.30000000E+02    291443       547    209703   7907850   3810859  12395844
  0.67000001E+02  0.30000000E+02    291443       569    209738   7939216   3818255  12436048
  0.68000001E+02  0.30000000E+02    291443       586    211280   7974501   3841256  12485601
  0.69000001E+02  0.30000000E+02    291443       614    209715   8005876   3843102  12525061
  0.70000001E+02  0.30000000E+02    291443       634    211635   8032951   3859275  12567110
  0.71000001E+02  0.30000000E+02    291443       652    213348   8061692   3875422  12608691
  0.72000001E+02  0.30000000E+02    291443       672    213698   8086809   3887188  12656431
  0.73000001E+02  0.30000000E+02    291443       693    214481   8102623   3896487  12698100
  0.74000001E+02  0.30000000E+02    291443       710    215930   8120872   3912250  12737602
  0.75000001E+02  0.30000000E+02    291443       735    215231   8136808   3908301  12773493
  0.76000001E+02  0.30000000E+02    291443       759    215933   8160985   3912320  12809760
  0.77000001E+02  0.30000000E+02    291443       782    217059   8174028   3925829  12839058
  0.78000001E+02  0.30000000E+02    291443       804    217551   8192383   3933978  12870971
  0.79000001E+02  0.30000000E+02    291443       828    218114   8208350   3937127  12890779
  0.80000001E+02  0.30000000E+02    291443       851    218441   8226698   3938283  12901922
  0.81000001E+02  0.30000000E+02    291443       873    218794   8238785   3937573  12909907
  0.82000001E+02  0.30000000E+02    291443       895    219293   8259001   3941044  12912932
  0.83000001E+02  0.30000000E+02    291443       920    220089   8270919   3940880  12912755
  0.84000001E+02  0.30000000E+02    291443       940    220784   8285605   3952196  12925233
  0.85000001E+02  0.30000000E+02    291443       963    221251   8305439   3963475  12941417
  0.86000001E+02  0.30000000E+02    291443       987    220652   8317299   3968430  12959353
  0.87000001E+02  0.30000000E+02    291443      1010    220136   8329934   3975879  12972577
  0.88000001E+02  0.30000000E+02    291443      1034    221471   8348170   3977759  12987969
  0.89000001E+02  0.30000000E+02    291443      1056    221851   8355539   3984166  12993099
  0.90000001E+02  0.30000000E+02    291443      1071    223868   8350518   3998390  13005744
  0.91000001E+02  0.30000000E+02    291443      1097    222474   8353763   3988040  13015309
  0.92000001E+02  0.30000000E+02    291443      1111    223993   8360542   4001709  13036428
  0.93000001E+02  0.30000000E+02    291443      1133    222821   8365620   3995093  13031788
  0.94000001E+02  0.30000000E+02    291443      1154    222406   8368345   3994367  13031149
  0.95000001E+02  0.30000000E+02    291443      1177    222091   8375681   3993646  13031103
  0.96000001E+02  0.30000000E+02    291443      1196    223309   8379271   4006087  13041882
  0.97000001E+02  0.30000000E+02    291443      1224    221409   8382941   4000329  13044856
  0.98000001E+02  0.30000000E+02    291443      1247    222236   8382094   4005163  13044602
  0.99000001E+02  0.30000000E+02    291443      1260    224554   8385626   4022916  13057382
  0.10000000E+03  0.30000000E+02    291443      1286    222775   8383181   4013510  13058434
  0.10100000E+03  0.30000000E+02    291443      1308    222298   8383537   4015678  13068442
  0.10200000E+03  0.30000000E+02    291443      1328    221937   8379684   4015821  13070679
  0.10300000E+03  0.30000000E+02    291443      1351    223348   8388421   4012460  13079381
  0.10400000E+03  0.30000000E+02    291443      1380    221532   8393967   4004519  13081846
  0.10500000E+03  0.30000000E+02    291443      1397    223569   8397723   4016347  13091085
  0.10600000E+03  0.30000000E+02    291443      1423    223046   8398043   4010494  13091531
  0.10700000E+03  0.30000000E+02    291443      1445    223508   8404780   4012426  13097641
  0.10800000E+03  0.30000000E+02    291443      1466    223486   8403284   4013719  13096718
  0.10900000E+03  0.30000000E+02    291443      1491    222391   8401045   4004435  13083266
  0.11000000E+03  0.30000000E+02    291443      1514    222077   8396327   4005684  13073387
  0.11100000E+03  0.30000000E+02    291443      1537    222457   8389934   4004236  13069574
  0.11200000E+03  0.30000000E+02    291443      1561    221772   8390803   4008579  13065428
  0.11300000E+03  0.30000000E+02    291443      1578    223079   8390096   4018527  13066051
  0.11400000E+03  0.30000000E+02    291443      1604    221667   8380256   4011003  13050948
  0.11500000E+03  0.30000000E+02    291443      1635    219514   8376397   3991590  13035039
  0.11600000E+03  0.30000000E+02    291443      1650    222544   8376586   4004789  13028250
  0.11700000E+03  0.30000000E+02    291443      1669    223074   8371223   4008299  13020843
  0.11800000E+03  0.30000000E+02    291443      1693    222013   8362013   4000691  13013550
  0.11900000E+03  0.30000000E+02    291443      1713    222196   8365733   4000613  13019142
  0.12000000E+03  0.30000000E+02    291443      1731    221661   8366994   3997082  13013270
  0.12100000E+03  0.30000000E+02    291443      1750    222402   8366756   3992018  12998770
  0.12200000E+03  0.30000000E+02    291443      1772    221133   8373327   3988334  12988584
  0.12300000E+03  0.30000000E+02    291443      1794    221801   8380527   3990660  12981392
  0.12400000E+03  0.30000000E+02    291443      1822    219079   8372707   3979840  12961526
  0.12500000E+03  0.30000000E+02    291443      1845    219072   8367066   3981802  12950763
  0.12600000E+03  0.30000000E+02    291443      1861    220562   8365823   3989739  12943588
  0.12700000E+03  0.30000000E+02    291443      1883    219391   8367163   3989865  12948056
  0.12800000E+03  0.30000000E+02    291443      1907    218547   8363227   3984091  12945052
  0.12900000E+03  0.30000000E+02    291443      1926    218890   8362756   3990929  12947255
  0.13000000E+03  0.30000000E+02    291443      1951    218208   8358942   3981228  12946949
  0.13100000E+03  0.30000000E+02    291443      1976    217995   8362500   3979317  12948021
  0.13200000E+03  0.30000000E+02    291443      1998    218678   8348833   3987136  12947784
  0.13300000E+03  0.30000000E+02    291443      2021    218407   8345401   3985303  12956383
  0.13400000E+03  0.30000000E+02    291443      2044    219379   8343907   3983147  12960935
  0.13500000E+03  0.30000000E+02    291443      2066    219432   8344650   3983398  12960426
  0.13600000E+03  0.30000000E+02    291443      2089    218914   8339724   3975927  12955098
  0.13700000E+03  0.30000000E+02    291443      2112    219095   8346690   3975189  12954242
  0.13800000E+03  0.30000000E+02    291443      2139    219124   8345363   3968277  12947511
  0.13900000E+03  0.30000000E+02    291443      2159    220300   8350844   3975782  12962797
  0.14000000E+03  0.30000000E+02    291443      2183    220879   8353037   3981177  12975734
  0.14100000E+03  0.30000000E+02    291443      2205    221054   8352637   3984724  12987344
  0.14200000E+03  0.30000000E+02    291443      2229    220297   8351414   3984402  12991089
  0.14300000E+03  0.30000000E+02    291443      2253    221850   8361855   3983269  13002981
  0.14400000E+03  0.30000000E+02    291443      2277    222241   8372734   3980244  13004015
  0.14500000E+03  0.30000000E+02    291443      2291    224816   8373585   3993002  13020056
  0.14600000E+03  0.30000000E+02    291443      2319    223177   8377867   3978300  13022824
  0.14700000E+03  0.30000000E+02    291443      2332    224737   8387696   3992543  13039791
  0.14800000E+03  0.30000000E+02    291443      2353    223942   8394505   3988870  13036744
  0.14900000E+03  0.30000000E+02    291443      2374    223796   8401797   3986619  13035492
  0.15000000E+03  0.30000000E+02    291443      2400    222389   8409276   3978430  13030465
  0.15100000E+03  0.30000000E+02    291443      2418    223491   8414552   3990511  13039421
  0.15200000E+03  0.30000000E+02    291443      2446    222155   8424812   3984929  13037777
  0.15300000E+03  0.30000000E+02    291443      2466    223639   8426770   3996641  13037769
  0.15400000E+03  0.30000000E+02    291443      2482    224589   8431218   4007814  13046211
  0.15500000E+03  0.30000000E+02    291443      2506    222944   8429016   4001167  13049415
  0.15600000E+03  0.30000000E+02    291443      2529    221979   8424922   4003817  13057049
  0.15700000E+03  0.30000000E+02    291443      2548    221716   8417665   4008605  13061383
  0.15800000E+03  0.30000000E+02    291443      2571    222637   8417692   4007527  13070907
  0.15900000E+03  0.30000000E+02    291443      2601    221096   8413795   4000989  13071190
  0.16000000E+03  0.30000000E+02    291443      2620    221966   8409691   4010202  13075678
